CONTROL,REASON_NOTAVAIL,OWN,LASTRENT,VAC_LENGTH,ASKINGRENT,I_ASKINGRENT,FW,FW1,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW19,FW20,FW21,FW22,FW23,FW24,FW25,FW26,FW27,FW28,FW29,FW30,FW31,FW32,FW33,FW34,FW35,FW36,FW37,FW38,FW39,FW40,FW41,FW42,FW43,FW44,FW45,FW46,FW47,FW48,FW49,FW50,FW51,FW52,FW53,FW54,FW55,FW56,FW57,FW58,FW59,FW60,FW61,FW62,FW63,FW64,FW65,FW66,FW67,FW68,FW69,FW70,FW71,FW72,FW73,FW74,FW75,FW76,FW77,FW78,FW79,FW80
12130660,-2,2,-1,-1,1,1,625.85171645,625.85171645,650.62740724,1009.5147074,649.29187638,190.76382622,605.49963529,637.21114681,613.78117879,1082.7342342,186.3730304,1001.7370746,628.43926096,179.58932269,1072.2338491,190.24342111,607.60859927,685.17053153,584.43756191,643.22089502,610.90862029,1064.0225586,179.76346348,620.32100499,1052.1265464,653.70886007,610.69064873,626.01968256,177.1986311,647.5637265,1036.2545814,638.25828583,624.20982069,194.63595642,976.17193092,188.17617608,1063.9403956,189.27276003,1057.9776347,173.27033257,1109.7930192,178.65784707,647.40308672,626.68801709,1100.1247232,601.19468463,184.88277059,635.97302955,624.07107561,609.07733281,1060.1766463,634.57003465,182.098655,1061.4294375,658.69620282,581.88554859,649.0881722,647.48992058,635.25206213,186.90846042,1048.7555948,182.46170987,630.47219178,1065.0145426,191.01180219,1004.4743765,623.29697329,608.75784666,625.44329214,185.12466877,620.43504155,1107.5465337,592.01279709,194.0513947,1045.7374747,611.86103313,637.27077134,189.1502012,622.4906292,1044.8941897,182.752589
12130729,5,-2,-2,6,-2,0,178.27138663,178.27138663,175.50962367,183.08240841,286.29465446,175.71601529,180.73692573,51.847769418,184.87330437,296.00215581,58.08761729,50.849443567,52.008320736,55.402188513,177.64069019,176.13955095,177.28568267,171.66640727,310.80719379,310.78037122,170.74708354,301.07544338,181.51114099,52.367619474,184.22120769,51.180956806,182.73316937,301.83534845,53.219754501,174.22447819,323.3858466,171.0362728,187.18195292,51.720562727,179.20181175,316.7427694,174.25282362,169.19763572,335.09698133,172.17459986,170.68237071,180.77760546,171.17248033,317.01277528,189.85092422,51.924479626,297.50432449,188.85802316,53.609170196,179.97637607,54.491167379,171.77685104,295.15093086,175.20031037,304.82108262,287.47025339,177.60377942,179.68941395,173.96857886,179.24388472,53.619296464,53.516843777,51.737331622,51.852774098,300.3891295,190.12071778,50.628211453,189.44089948,178.42507036,316.99988243,165.87874613,175.50908765,52.933161798,308.1468498,179.63856933,295.82024264,53.480214495,318.51928173,171.27403449,299.34258426,53.878953939
12130767,-2,-2,-2,3,2,0,351.21566963,351.21566963,623.745452,100.34747163,634.41676752,345.35606317,102.97314459,618.22569377,101.77688517,348.25509408,352.11598461,355.44719013,351.69507573,333.92713429,630.47210818,103.23644795,344.19752904,622.70305059,336.05359225,351.70745216,355.54491785,101.06752138,348.17147654,592.16515948,360.99477693,349.19935526,105.37445293,587.40549126,100.23047808,630.83407254,101.91497467,567.03250219,103.46411234,620.96341701,98.529351702,355.16115924,363.66693503,612.33315698,342.72165613,100.9466891,347.5388912,354.75211398,364.23100079,577.16031435,369.65189803,100.2245891,591.37148189,363.32641755,339.78038147,353.62475994,369.73128303,340.16798052,99.179438506,593.64249716,110.36623644,339.17820083,602.92066707,105.49855926,594.21679134,357.87572371,347.38505043,339.38136734,103.09376096,357.00206636,607.79554173,351.63599305,101.2294925,616.64954114,335.172947,356.861468,101.55506309,372.43083186,582.78942055,102.47670167,350.63166827,593.65146958,349.69447402,103.00505366,351.4043411,339.29121689,348.69580051
12130784,5,1,-2,6,-2,0,384.49619531,384.49619531,425.69562736,385.81047926,382.77403263,418.85673324,369.97722059,685.69750096,111.53061103,410.41561773,588.76413836,376.22114546,424.50875426,364.9095136,114.75763901,390.69704264,616.19555259,406.75430675,361.97758408,105.75536897,673.63325232,116.77387611,610.56682589,118.02630116,673.98030602,116.76803768,600.26948169,112.66715829,407.70380933,358.05431547,671.64018646,397.57710052,114.40957937,350.92473041,399.96811712,398.99724153,620.1416064,425.55368836,107.58832747,679.44171371,381.8221225,378.15283102,391.54668694,353.85189881,379.36936121,107.79511553,703.02039616,110.41347327,374.24593723,713.80160776,108.83320759,666.64383798,415.68432653,372.10207247,390.84109683,116.84687422,339.25189117,662.201742,421.07228839,115.80615077,639.55083232,350.81886723,418.32637724,107.3785327,400.16648328,631.66822218,120.20044645,355.23655294,709.96565486,338.74389493,118.4452166,384.0718108,416.17325571,372.47933843,642.71751547,111.84990255,643.7604339,400.11273787,117.84288078,658.45198582,99.525014293
12130786,2,-2,-2,-2,-2,0,332.12501859,332.12501859,330.38385657,343.25845026,581.40862022,97.029536734,332.24315387,582.05858819,337.15556887,328.30867585,333.37967258,98.378136841,336.51811038,545.38805331,347.97155128,324.90483526,96.800117457,598.06193977,94.225196386,587.50762101,95.757708383,578.76978452,97.51875029,552.29882919,100.41969967,352.64811267,320.15959656,551.11352491,333.42900244,100.72500646,326.38753152,322.18403424,339.62410602,595.25197048,320.08474447,97.890720274,565.82835205,352.82655926,327.12132258,329.33803294,339.17441364,322.59420091,103.53108473,552.47409362,101.93414853,323.09070173,559.98451443,99.422281039,570.44505034,334.1737442,329.58953209,341.53492547,98.531388661,339.74764777,561.1144808,319.51527702,102.30258461,587.21098978,327.34025862,339.26056433,91.932954892,344.12320606,588.18892612,99.73629845,337.49755058,570.00977731,321.56667021,100.72814856,326.66701533,344.28009847,314.89472834,634.09909071,91.61512537,596.05259178,327.34178026,98.899697032,558.38011632,101.64375293,329.13749971,333.34681663,329.23446802
12130831,1,2,-1,3,-2,1,184.48888174,184.48888174,182.76502583,182.17143738,186.74015512,53.417988772,184.22429706,323.0432756,182.26126484,181.26540315,55.810571166,312.9971647,51.425242178,335.38622636,54.036550871,318.80694778,52.938474141,319.57462854,54.043297099,181.34012646,184.51818475,314.40290863,188.28961209,51.986561941,187.03225717,188.31885306,181.08709362,316.85736097,185.45410958,56.438007425,304.84042992,183.43197433,188.89516007,183.63424132,177.63738093,187.83475602,53.26926497,313.72894744,56.282063797,185.69417124,318.62995514,55.019186838,301.18701686,184.33574714,184.57241724,195.50532894,52.30098297,187.14164133,325.69942023,178.22430225,57.674947337,291.82567104,187.3564539,181.92900415,54.355700896,182.58675198,310.44788774,53.341383226,184.16351646,328.62088504,193.08362598,53.276716289,190.08087111,189.67652482,171.67718951,325.57434301,53.507808008,327.00403656,182.28071369,56.627949632,302.55886379,54.033924061,185.75605452,182.15817077,189.13497846,175.06161277,191.76234917,308.93637131,54.289972761,192.30877439,322.18880354
12130858,3,2,1800,5,-2,0,59.420552553,59.420552553,17.595248384,102.85789767,15.918211225,63.909381131,56.606429017,104.76402714,55.341187756,19.635017752,56.434405999,62.354534159,65.273954041,90.786309018,61.569149277,16.7329731,93.759730679,56.246395849,63.658206577,56.841635924,64.913224473,59.543521469,16.576458914,113.7283427,17.119042365,60.553171864,89.701819203,17.806517304,114.64956653,53.328263195,57.651300686,61.595446836,19.578652469,55.709538866,96.44518002,59.278826696,18.358427091,100.2539054,54.310776773,62.388657231,16.506000113,57.540059523,112.97094455,14.259899742,61.187712106,95.74504201,67.945715892,17.704600483,58.798745092,58.953512309,56.557008956,108.95615375,19.231140647,93.775149037,60.666120641,17.220035044,91.317559737,18.280054968,58.591088709,59.527306168,60.282792847,56.055869417,61.000022585,94.242708674,19.239015997,53.594417191,104.00557984,57.217312514,61.87744708,57.265554032,17.665986328,62.33133964,106.17399689,61.054857371,57.943897846,17.935461188,89.979577074,19.737175733,100.39560352,16.760405586,94.861525751
12130866,5,2,-1,6,-2,0,174.71740168,174.71740168,49.715932786,317.59977056,52.151257366,287.61285066,50.690488897,310.07095158,53.128929231,293.82964184,50.488219875,178.27750814,179.78788923,279.82177647,185.98250888,48.396451142,177.51008466,179.35208532,170.67059419,308.80474202,174.96059689,50.67826855,302.90970935,170.06060713,182.43249639,181.25378322,170.89182558,170.15561604,53.15254952,299.51371206,51.558999835,165.86294806,306.85687612,51.63632824,300.97272261,169.56890486,178.6944603,181.07627932,49.928574554,173.43003397,300.72846016,173.81820872,54.311706369,283.0336093,184.89629246,175.01825523,49.633115003,178.2142897,294.3976372,51.371378037,180.37840088,299.4940294,177.29992675,52.778407912,173.88507159,172.81761128,180.70569041,299.06277208,50.016860629,302.31061029,170.00933368,51.447631738,306.30717945,53.108337688,178.35877424,178.07767193,166.89984407,181.59734496,171.7053189,304.37061577,49.324430848,194.68343339,280.37588135,184.03058902,171.56308133,179.7835092,50.204559164,179.57250656,300.4175008,174.28915196,175.33331194
12130875,1,-2,-2,-1,-2,0,176.17603607,176.17603607,171.1244019,181.7701498,299.26048787,174.02409374,178.61683704,53.016467785,173.46948709,295.12904113,54.086082917,51.229699486,48.987975835,55.40271987,176.41706781,178.79439307,172.14070879,179.27016761,294.79795113,296.39230577,177.5778093,302.09843243,181.78444779,49.29147962,180.5363596,52.672005082,175.43007621,292.66425463,51.945423206,187.78007553,286.27249829,172.99642297,182.73323595,52.40252642,168.64447503,300.42678714,175.86369756,175.43214516,313.2704595,177.16518985,177.15886559,176.79141075,176.06611539,295.43913085,175.56426743,53.797343391,295.4412908,176.97060294,53.934170684,169.57210524,55.248412882,165.37824962,305.95012334,175.75102762,300.0936844,300.61856154,172.85102512,172.11056342,178.56219661,183.44888805,52.753754957,51.946876683,53.396229969,53.170020308,284.84892291,181.44959288,49.860649266,189.18145946,174.52235105,314.15009971,166.40633948,176.52707037,52.801767067,295.1866997,179.08498274,286.58734422,53.797809002,293.33412888,177.31740573,316.25448839,52.579515241
12130877,-2,2,-1,2,2,1,183.23813741,183.23813741,314.5941897,176.37847558,189.28029453,186.15351632,53.545503095,188.72986515,310.37235785,174.6786712,190.25352351,54.123284414,318.16686865,52.377589253,316.01655653,55.204832878,312.13299798,55.905296767,301.68500891,55.012725862,183.00777914,180.10570985,306.47819092,181.50411716,51.479445152,193.17435539,177.18910761,173.61114467,311.80571533,186.20997924,54.352357123,308.61035976,185.46669812,180.86762357,186.91036449,186.90760253,189.07294538,52.010522113,315.9225228,55.04123504,183.56944091,300.45740686,55.121394957,305.83027655,187.47160565,186.20794082,178.98575155,54.399390217,182.74438665,311.87156106,184.57569389,52.470039162,306.20014067,179.42725936,181.2046707,54.846981304,185.10308059,320.09129195,53.475313004,189.21014712,317.05074883,182.51323758,53.322011536,185.03435008,181.81186155,174.77629302,310.37159775,56.634094199,305.48286135,182.66538478,55.071251625,320.20159658,54.117493024,179.11858297,181.38206824,183.65022492,188.08735659,179.08431078,320.52123733,51.444577193,186.15324233
12130909,-2,1,-2,-1,2,1,422.13089278,422.13089278,736.79472812,412.98600967,125.94839728,721.52690077,424.11558064,426.39832567,418.94489312,421.11177294,427.79639596,120.9111871,742.23841308,124.27361701,418.60649668,706.50274892,123.54314702,724.7790893,422.37513394,421.31977096,411.01207101,122.12249607,427.50016209,717.89466881,423.82889055,122.05178527,728.65159598,422.89681112,427.28521502,126.44776849,420.96630583,707.48002694,123.53955776,414.5400517,730.57029096,424.27033498,124.34380189,416.96571874,422.5601595,418.61352126,735.05974843,121.44896534,724.15795888,423.00976699,122.80708287,722.43662462,125.6698598,418.5743396,429.67712869,421.84257816,417.15478252,427.75719732,717.68425127,123.43238038,432.9992582,710.58158277,416.21338779,415.48675349,419.46776479,122.67360311,436.31446486,722.52575246,422.85210724,438.07747391,122.76575408,717.05995487,125.38818958,714.37086652,119.75748001,724.90495183,121.49650152,694.68754402,128.50378737,422.7793897,412.04418648,725.93275753,420.85311611,127.40307646,413.727942,416.03121434,424.96234191
12130916,2,-2,-2,-2,-2,0,371.91948434,371.91948434,109.62802067,653.47839978,112.26592625,361.69924002,623.5389054,113.11034394,657.71566278,367.91011779,371.1576382,380.03244765,110.2595279,354.38932503,671.31488841,353.97262319,108.9891746,653.44694233,368.83636251,388.10852343,108.05859847,367.86705924,647.09363575,105.56432566,390.29430983,660.01360151,360.50054514,107.17652687,387.54622039,375.06524008,378.89353421,610.37541266,110.73109684,635.39942627,375.25283229,107.66445358,645.88144291,112.39171,366.61819697,373.01749654,375.09345355,378.55373871,380.94196957,613.13269437,116.57665895,365.49227201,618.92223808,381.5785779,370.21751288,379.1126508,111.38975041,373.5040039,632.95793633,381.24788821,369.46422446,106.26576676,665.2777455,109.73769898,625.74467074,109.49553067,629.2770026,107.90678899,659.12334363,112.35971511,374.03005354,388.70989599,610.28216007,383.14085937,108.21293824,385.04014269,354.54058298,411.41749601,596.10868032,392.34494608,107.4015372,655.08473191,362.84477559,390.32637691,370.03856308,372.26070488,370.16810672
12130929,1,2,-1,2,-2,1,38.436834361,38.436834361,65.058466396,11.044651266,66.488418053,11.259638167,66.255396169,11.619238664,65.317454436,10.77614176,38.88762771,38.767431075,67.132391814,37.085077424,11.504897551,38.806881954,38.682881679,39.888343356,62.857032588,39.409831716,11.310542006,65.081981538,37.270326589,38.13722816,37.054020468,40.245808387,36.971139454,10.844906211,65.849497291,11.220483376,39.288233875,64.012214276,11.386601012,64.838254937,39.616758615,38.709669792,39.266769473,10.84668245,38.791231481,67.319784585,38.079882038,10.772351517,68.186500273,37.387276556,39.451503435,11.533881345,37.202083054,66.888804551,11.155198897,37.600442917,67.143635157,37.755456999,11.094685723,37.984400349,37.917081904,39.976169783,65.261613303,11.378444074,65.022004057,39.779098641,11.267150842,65.795910327,11.031050691,38.828117455,38.652883377,36.518706773,37.533169491,40.393697634,64.24129637,11.111809926,39.664753211,67.400526299,38.118082291,38.217481361,38.012657179,11.246357046,39.491394971,63.778826467,39.60697475,36.827391039,11.489266058
12130978,5,1,-2,6,-2,0,415.0320403,415.0320403,432.37052899,412.10882214,414.38273603,719.2089359,423.4771651,122.79613075,712.2203157,407.34162064,403.42239342,410.86405773,431.49853641,404.51637948,121.93188275,688.94921512,124.66629946,415.28296924,703.92039854,122.98600345,690.53701473,421.49546922,410.43526168,409.68255999,123.52560092,404.61940542,732.00755253,406.18501466,125.99815057,706.5138794,421.03765295,416.36502662,121.60475003,402.06094512,730.81546297,119.59320457,432.55570064,678.41787386,413.45880797,122.02905758,419.39749307,412.1334661,420.01614744,697.12889475,120.90566149,699.42291056,410.64911479,120.08701519,736.14269975,121.61485612,419.47709722,411.23782916,411.15207602,424.47812412,418.69623484,703.4519922,119.00731006,415.05739598,705.64700898,413.75903748,427.38175991,413.71177174,120.46165977,433.46576829,704.44220806,404.36850207,431.66407987,118.02253722,690.79075976,121.67174259,695.76928553,120.60346338,704.39154649,126.91746199,688.43684746,122.44202659,416.07563554,423.42403708,705.59180202,413.91409488,119.83492555
12131064,-1,2,-1,2,-2,0,334.53550693,334.53550693,354.43582425,323.11253018,98.865545238,339.05708327,571.52013296,99.459071544,333.53709671,575.368454,344.28735708,91.425936687,341.7491823,338.32849489,330.14276213,573.10228133,96.67626839,593.02565583,318.83147475,100.7118227,542.30698087,96.75582134,340.65901124,331.46704153,339.03481946,333.34617669,334.60495782,568.82851244,99.358595552,346.87159936,562.51999659,335.1533008,336.67925036,329.06787536,99.75453285,332.00792706,561.84656299,327.39027995,343.24731892,95.469918574,582.50494132,97.643377401,570.7475258,99.077519854,582.2003028,95.122402204,590.95481911,96.465363558,348.79854287,328.94258809,570.31780617,342.79726562,97.822661885,331.27148401,349.40782449,324.3502032,568.98401311,322.3685034,100.76771249,557.97035047,347.43999546,334.70359378,341.78696037,337.4001085,348.71868459,96.222078771,569.47843378,95.160933053,338.13521043,553.91426841,99.591565981,539.20302622,335.68763967,350.84399827,325.88320924,98.019672376,341.52386552,585.75391179,327.41640758,99.414596829,563.4816286
12131119,5,2,750,3,-2,0,151.63243042,151.63243042,267.93420917,144.83519627,158.58828442,44.305928702,148.8867471,266.14733729,45.174995706,148.62352395,256.72965814,161.35427722,43.595866542,156.44170888,153.52641087,140.78088407,261.58594539,44.991806131,262.45383104,148.60387654,45.175955523,261.85895942,43.950256895,156.13143086,148.98260429,156.71321221,149.89944199,154.38286933,273.56705127,44.18242728,146.65631466,267.25229326,155.60826574,148.22049847,149.42153532,44.793711846,157.11126668,264.39695652,149.70669607,152.29219675,43.810097964,271.18940508,42.797009996,274.09372895,43.673342294,256.48206012,45.010413599,261.92578794,44.820103629,150.62256092,154.40000007,260.25489523,152.77718018,44.869598638,153.39478506,147.53640846,155.77930835,253.65679616,153.18178147,44.838507517,261.01969692,153.52236793,147.66645295,158.75092382,155.63740144,152.77074167,45.15097481,256.23274467,44.727089443,147.51993373,260.49395723,45.499557945,262.66066857,157.41812072,147.42989498,157.76462116,43.526560163,154.29450133,250.77488862,158.10509964,44.56314542
12131131,1,2,-1,4,-2,0,178.56926553,178.56926553,194.41843472,174.62367301,51.313247222,317.02957912,51.670553654,314.98090599,52.236867573,321.0263446,46.710988914,310.47149699,56.682480733,167.95976277,184.02998792,293.84994888,173.45501492,53.389440339,172.29818789,165.9875579,190.95901857,304.93640644,166.969213,55.644791333,315.9623788,175.65515494,169.12749804,180.29083982,192.11469492,166.10873744,52.701971609,307.73479643,54.443065358,165.26634666,309.91144087,53.336262859,289.97150296,192.97517988,166.62251281,181.64346635,53.160186304,169.40470476,321.29391637,161.61326277,50.995841928,304.23198788,182.44923655,176.94074742,52.269896402,187.65399903,292.21754765,54.290625548,190.29647791,304.69792253,176.86214382,53.116313491,164.37069174,171.92227711,193.37471177,310.09674746,50.75725333,291.87961929,188.83969849,50.862583597,319.79145573,48.322287143,187.28809481,169.72079377,185.65506586,163.98611138,181.2695476,307.92187727,56.180291254,179.77505065,287.03258853,184.91378783,169.74853341,184.97063244,54.498788817,176.69338524,280.05279853
12131136,3,2,-1,-1,-2,1,90.638921066,90.638921066,132.59792224,32.474211074,84.787465564,161.41467042,76.13719992,88.907609432,91.647602892,26.206300521,106.75229553,130.4137074,94.77490525,84.100928774,29.665343306,132.65785575,34.935607679,149.67633049,31.492542773,147.90662734,26.833164304,146.96750263,26.685678384,100.71454298,90.904276058,141.15393656,83.653025733,29.3934528,82.553743129,109.08774981,89.066281858,157.91320517,86.218736283,26.554564967,158.1847752,72.141391868,102.26073739,86.044768,83.930485453,122.32844581,27.323042191,156.13252767,25.829503627,88.543021977,173.17585174,25.179384456,123.01719906,104.91559954,100.56635263,82.298975176,26.695107687,88.743366749,160.24944701,76.031098792,25.702840312,198.58897295,99.597288768,75.551076397,28.079836168,106.02102358,140.17341568,26.526059096,89.842152704,139.95960398,102.78324662,25.095876911,97.880478259,104.07271676,83.153967795,162.7118651,25.81244795,153.14254925,92.11731077,25.72919424,146.9840538,26.473229699,112.50769126,100.14352962,90.049183036,95.503413573,83.840721757
12131168,3,1,-2,5,-2,0,420.49644603,420.49644603,727.86578367,425.0393784,124.9141499,426.99215395,413.44986293,431.65780143,721.91681137,121.52542164,695.48731735,422.20443233,125.42482093,676.90831877,126.95680209,412.46130271,425.50979913,434.02833984,410.74713778,429.5122604,730.36729322,122.98715186,411.62561279,700.14337609,426.64723115,420.71739579,432.3418028,118.50697029,431.87584697,709.95031084,428.22067573,420.29005687,122.95629761,730.034808,118.66507654,703.9228636,134.10820278,704.07149402,118.51707787,706.42689264,124.41089104,421.7664018,442.97835117,681.50098606,429.72988103,119.56505746,406.22062035,426.21734554,417.82116564,717.4659179,436.50795366,119.46696014,697.63474231,437.39732313,425.61906911,410.01802736,424.97667965,434.5919548,122.91944985,733.39711377,122.80172825,407.07544955,704.9379226,128.18658133,718.6637045,406.24503829,423.14729,420.70861784,120.22509116,436.24464651,679.66838137,453.97094855,116.94699504,754.61470096,407.20956994,421.84616014,122.36454318,431.01865754,730.6747309,119.1092843,418.87838336
12131199,5,-2,-2,6,-2,0,178.27138663,178.27138663,51.40557861,312.54122091,49.120397035,299.96600126,52.936619935,302.19094563,54.148137191,173.39404838,198.32353076,296.37227617,177.56751401,55.402188513,177.64069019,176.13955095,177.28568267,293.05288796,182.06663884,53.321481863,291.48350417,176.36591144,181.51114099,178.79423664,184.22120769,174.74271686,53.52130616,301.83534845,53.219754501,174.22447819,323.3858466,50.095364475,319.53958115,176.58504671,179.20181175,185.54361853,51.037470396,169.19763572,335.09698133,172.17459986,49.991708953,308.60667617,171.17248033,185.70178432,55.60604829,177.28126256,297.50432449,55.315234302,183.03315595,307.23889205,186.0444827,50.312274819,172.89541235,175.20031037,178.5600561,287.47025339,52.018942628,306.74901706,173.96857886,52.499318348,312.51616192,53.516843777,176.6422993,177.03644457,175.96387807,190.12071778,172.85552618,323.39584414,52.259493174,185.69423186,283.17273238,175.50908765,180.72511891,180.50824541,52.614918795,173.28748611,311.7055328,186.58427536,171.27403449,51.359067867,314.02955659
12131231,-2,2,-1,4,2,1,266.76816916,266.76816916,78.435293012,256.44517127,276.46952484,462.63167547,259.55371756,80.264071161,265.08390722,260.71085908,283.82040969,430.93553436,257.84927864,82.359620766,448.30268396,282.56610758,262.29773835,279.33558046,255.00467939,264.98054992,76.161355369,444.67054439,80.401991841,258.48905568,451.87211192,81.277217305,448.55763636,261.48811963,262.96222812,285.34895898,72.93357908,273.31201479,475.58801061,264.43443719,74.448532568,461.58978358,261.98809115,268.86868856,81.836921128,258.45228636,473.71734213,78.834938273,254.63459559,455.59743963,267.1930828,83.314038625,261.13961736,265.13351279,278.49035241,437.69914344,82.986211915,417.14922064,277.14432966,75.086060997,474.31266612,74.727486077,268.30817124,264.55847703,269.89543966,278.02708305,283.90380274,445.97909027,82.252005914,269.03857061,438.46028526,261.83639199,271.42804341,269.30170898,78.242733184,268.03776503,465.2407545,262.73211092,264.44476442,78.308018373,466.95535762,73.400904381,487.74989535,74.396021288,462.20423412,82.631531575,461.80869013
12131234,1,2,-1,3,-2,1,183.53095742,183.53095742,179.19735146,53.503582725,304.48792492,55.342779656,184.66353711,187.82953459,185.16218731,179.77915559,186.89540836,303.85633155,56.22438186,180.66439525,313.47160907,172.9974896,187.27279781,180.54368288,54.312230059,183.14325176,314.48409753,177.97779044,186.41428103,55.609431368,308.0965152,51.857765675,340.74262522,52.948099296,304.83593646,56.238427153,315.95666149,51.958037032,193.34918042,172.23262112,328.84055416,178.57186601,56.17250308,179.44948744,181.12009856,181.00401153,313.85725916,191.87166571,53.22262209,318.13562646,176.12670305,178.31623523,181.20537937,190.97668867,186.15349973,52.140336721,318.24693944,57.4087343,182.65782656,293.49617572,55.298101533,314.68601787,179.87375083,181.56017107,185.35468552,56.589359147,177.25920732,305.4590719,188.05547172,54.448254243,324.67048591,173.23907067,189.14808975,54.238983461,175.98275809,346.23333296,50.771447795,181.00692876,324.72853733,185.41791124,53.57361624,185.66456131,182.55840358,178.51717938,330.98483041,55.19849705,311.57045274
